cert,name,state,city,method,pe_date,overall,assets_k,inv,svc,file_id,svc_gap,in_old_universe
22394,Peoples Community Bank,MO,GREENVILLE,Intermediate Small Bank Evaluation,05/01/2026,Satisfactory,706435.0,,,2025/22394_251020.PDF,False,False
12869,Farmers Bank and Trust Company,KY,MARION,Intermediate Small Bank Evaluation,12/01/2025,Satisfactory,704975.0,,,2025/12869_250804.PDF,False,False
27226,Country Bank,NY,NEW YORK,Intermediate Small Bank Evaluation,12/01/2018,Satisfactory,703855.0,High Satisfactory,High Satisfactory,2018/27226_180806.PDF,False,False
17951,Franklin Savings Bank,NH,FRANKLIN,Intermediate Small Bank Evaluation,09/01/2023,Satisfactory,702702.0,,,2023/17951_230206.PDF,False,False
1607,The Bank of Elk River,MN,ELK RIVER,Intermediate Small Bank Evaluation,02/01/2026,Satisfactory,702497.0,,,2025/1607_251008.PDF,False,False
58432,Carolina Alliance Bank,SC,SPARTANBURG,Intermediate Small Bank Evaluation,08/01/2018,Satisfactory,699339.0,High Satisfactory,High Satisfactory,2017/58432_170918.PDF,False,False
29875,NVE Bank,NJ,ENGLEWOOD,Intermediate Small Bank Evaluation,11/01/2023,Satisfactory,698943.0,,,2023/29875_230606.PDF,False,False
15206,First State Bank,TX,ATHENS,Intermediate Small Bank Evaluation,05/01/2024,Satisfactory,698667.0,,,2023/15206_231127.PDF,False,False
8816,The Queenstown Bank of Maryland,MD,QUEENSTOWN,Intermediate Small Bank Evaluation,03/01/2026,Satisfactory,698600.0,,,2025/8816_250811.PDF,False,False
17123,Artisans' Bank,DE,WILMINGTON,Intermediate Small Bank Evaluation,02/01/2026,Satisfactory,695616.0,,,2025/17123_250930.PDF,False,False
14410,City State Bank,IA,NORWALK,Intermediate Small Bank Evaluation,11/01/2023,Satisfactory,695034.0,,,2023/14410_230807.PDF,False,False
2759,"FNB Bank, Inc.",KY,MAYFIELD,Intermediate Small Bank Evaluation,07/01/2023,Outstanding,694764.0,,,2023/2759_230306.PDF,False,False
23144,South Louisiana Bank,LA,HOUMA,Intermediate Small Bank Evaluation,05/01/2025,Satisfactory,693254.0,,,2024/23144_241202.PDF,False,False
58257,DR Bank,CT,DARIEN,Strategic Plan Evaluation,02/01/2026,Satisfactory,692001.0,,,2025/58257_250218.PDF,False,False
58533,Vinings Bank,GA,SMYRNA,Intermediate Small Bank Evaluation,06/01/2021,Satisfactory,690908.0,High Satisfactory,High Satisfactory,2021/58533_210201.PDF,False,False
7123,Jeff Bank,NY,JEFFERSONVILLE,Intermediate Small Bank Evaluation,02/01/2024,Satisfactory,690200.0,,,2023/7123_231030.PDF,False,False
58039,First Resource Bank,MN,LINO LAKES,Intermediate Small Bank Evaluation,09/01/2025,Satisfactory,689425.0,,,2025/58039_250527.PDF,False,False
18030,Savings Bank of Walpole,NH,WALPOLE,Intermediate Small Bank Evaluation,05/01/2023,Satisfactory,687772.0,,,2022/18030_220906.PDF,False,False
2241,CNB Bank,NM,CARLSBAD,Intermediate Small Bank Evaluation,01/01/2024,Satisfactory,687646.0,,,2023/2241_230710.PDF,False,False
57857,Timberline Bank,CO,GRAND JUNCTION,Intermediate Small Bank Evaluation,06/01/2023,Satisfactory,687529.0,,,2023/57857_230206.PDF,False,False
18031,Woodsville Guaranty Savings Bank,NH,WOODSVILLE,Intermediate Small Bank Evaluation,03/01/2024,Satisfactory,686908.0,,,2023/18031_230828.PDF,False,False
34456,"Keystone Bank, SSB",TX,AUSTIN,Intermediate Small Bank Evaluation,06/01/2023,Satisfactory,686459.0,,,2023/34456_230206.PDF,False,False
1513,Citizens State Bank of La Crosse,WI,LA CROSSE,Intermediate Small Bank Evaluation,08/01/2025,Satisfactory,684372.0,,,2025/1513_250324.PDF,False,False
17676,Legacy Bank,KS,COLWICH,Intermediate Small Bank Evaluation,04/01/2024,Satisfactory,683664.0,,,2023/17676_231204.PDF,False,False
17040,Wilson & Muir Bank & Trust Company,KY,BARDSTOWN,Intermediate Small Bank Evaluation,05/01/2023,Satisfactory,683049.0,,,2023/17040_230123.PDF,False,False
23772,Commerce Bank,TX,LAREDO,Intermediate Small Bank Evaluation,01/01/2025,Satisfactory,679929.0,,,2024/23772_240624.PDF,False,False
11739,BankOrion,IL,ORION,Intermediate Small Bank Evaluation,02/01/2026,Satisfactory,679272.0,,,2025/11739_250929.PDF,False,False
15200,Decorah Bank & Trust Company,IA,DECORAH,Intermediate Small Bank Evaluation,03/01/2024,Outstanding,678814.0,,,2023/15200_231106.PDF,False,False
13232,Security State Bank,WA,CENTRALIA,Intermediate Small Bank Evaluation,04/01/2022,Satisfactory,678356.0,High Satisfactory,High Satisfactory,2021/13232_210913.PDF,False,False
26760,Green Belt Bank & Trust,IA,IOWA FALLS,Intermediate Small Bank Evaluation,11/01/2024,Satisfactory,677063.0,,,2024/26760_240627.PDF,False,False
11722,"The Peoples State Bank of Newton, Illinois",IL,NEWTON,Intermediate Small Bank Evaluation,11/01/2024,Satisfactory,676208.0,,,2024/11722_240606.PDF,False,False
11580,The Bank of Southside Virginia,VA,CARSON,Intermediate Small Bank Evaluation,06/01/2025,Satisfactory,675263.0,,,2024/11580_241202.PDF,False,False
7613,Pennian Bank,PA,MIFFLINTOWN,Intermediate Small Bank Evaluation,01/01/2026,Satisfactory,674363.0,,,2025/7613_250818.PDF,False,False
1756,Central Bank,AR,LITTLE ROCK,Intermediate Small Bank Evaluation,04/01/2025,Satisfactory,673988.0,,,2024/1756_241104.PDF,False,False
5286,Fortifi Bank,WI,BERLIN,Intermediate Small Bank Evaluation,12/01/2025,Satisfactory,673356.0,,,2025/5286_250811.PDF,False,False
16125,The Eastern Colorado Bank,CO,CHEYENNE WELLS,Intermediate Small Bank Evaluation,06/01/2025,Satisfactory,673237.0,,,2025/16125_250203.PDF,False,False
16891,Pilgrim Bank,TX,PITTSBURG,Intermediate Small Bank Evaluation,06/01/2023,Satisfactory,673091.0,,,2023/16891_230117.PDF,False,False
9797,M1 Bank,MO,CLAYTON,Strategic Plan Evaluation,08/01/2023,Satisfactory,671981.0,,,2023/9797_230417.PDF,False,False
58069,Bank of San Francisco,CA,SAN FRANCISCO,Intermediate Small Bank Evaluation,01/01/2026,Satisfactory,671915.0,,,2025/58069_250819.PDF,False,False
6091,Macon Bank and Trust Company,TN,LAFAYETTE,Intermediate Small Bank Evaluation,10/01/2024,Satisfactory,670989.0,,,2024/6091_240311.PDF,False,False
5768,The Fountain Trust Company,IN,COVINGTON,Intermediate Small Bank Evaluation,08/01/2025,Satisfactory,670246.0,,,2025/5768_250414.PDF,False,False
15478,United Valley Bank,ND,CAVALIER,Intermediate Small Bank Evaluation,06/01/2025,Satisfactory,669851.0,,,2025/15478_250203.PDF,False,False
57620,Arizona Bank & Trust,AZ,PHOENIX,Intermediate Small Bank Evaluation,10/01/2019,Satisfactory,669806.0,High Satisfactory,Outstanding,2019/57620_190603.PDF,False,False
25621,"Sage Capital Bank,",TX,GONZALES,Intermediate Small Bank Evaluation,06/01/2023,Satisfactory,668961.0,,,2022/25621_221128.PDF,False,False
27763,InFirst Bank,PA,INDIANA,Intermediate Small Bank Evaluation,05/01/2026,Satisfactory,665546.0,,,2025/27763_260105.PDF,False,False
16595,CCB Community Bank,AL,ANDALUSIA,Intermediate Small Bank Evaluation,07/01/2025,Satisfactory,664753.0,,,2025/16595_250303.PDF,False,False
1122,First Fidelity Bank,SD,BURKE,Intermediate Small Bank Evaluation,10/01/2025,Satisfactory,664560.0,,,2025/1122_250623.PDF,False,False
16652,Southwest Bank,TX,ODESSA,Intermediate Small Bank Evaluation,07/01/2024,Satisfactory,664203.0,,,2024/16652_240226.PDF,False,False
19143,United Community Bank,LA,RACELAND,Intermediate Small Bank Evaluation,05/01/2024,Satisfactory,663975.0,,,2023/19143_231127.PDF,False,False
9647,Citizens Bank,IN,MOORESVILLE,Intermediate Small Bank Evaluation,01/01/2026,Satisfactory,663281.0,,,2025/9647_250728.PDF,False,False
15264,Peoples Savings Bank of Rhineland,MO,RHINELAND,Intermediate Small Bank Evaluation,10/01/2025,Satisfactory,663279.0,,,2025/15264_250421.PDF,False,False
33542,Rock Canyon Bank,UT,PROVO,Intermediate Small Bank Evaluation,03/01/2021,Satisfactory,662371.0,High Satisfactory,High Satisfactory,2020/33542_201109.PDF,False,False
24353,First Community Bank,TX,CORPUS CHRISTI,Intermediate Small Bank Evaluation,06/01/2025,Satisfactory,661826.0,,,2025/24353_250203.PDF,False,False
3178,Bank of Houston,TX,HOUSTON,Intermediate Small Bank Evaluation,08/01/2024,Satisfactory,660759.0,,,2024/3178_240401.PDF,False,False
12082,South Side Trust & Savings Bank of Peoria,IL,PEORIA,Intermediate Small Bank Evaluation,03/01/2018,Satisfactory,657446.0,High Satisfactory,High Satisfactory,2017/12082_171016.PDF,False,False
90181,Clinton Savings Bank,MA,CLINTON,Intermediate Small Bank Evaluation,05/01/2023,Satisfactory,656390.0,,,2022/90181_221017.PDF,False,False
22366,GBC International Bank,CA,LOS ANGELES,Intermediate Small Bank Evaluation,01/01/2026,Satisfactory,655141.0,,,2025/22366_250616.PDF,False,False
19001,First Midwest Bank of Dexter,MO,DEXTER,Intermediate Small Bank Evaluation,09/01/2025,Satisfactory,654910.0,,,2025/19001_250506.PDF,False,False
34233,Marine Bank & Trust Company,FL,VERO BEACH,Intermediate Small Bank Evaluation,10/01/2024,Satisfactory,654321.0,,,2024/34233_240401.PDF,False,False
5867,Bank of Ocean City,MD,OCEAN CITY,Intermediate Small Bank Evaluation,06/01/2024,Satisfactory,654194.0,,,2023/5867_231220.PDF,False,False
6760,"Citizens Bank of West Virginia, Inc.",WV,ELKINS,Intermediate Small Bank Evaluation,10/01/2024,Satisfactory,651855.0,,,2024/6760_240326.PDF,False,False
10886,Legence Bank,IL,ELDORADO,Intermediate Small Bank Evaluation,08/01/2023,Satisfactory,650952.0,,,2023/10886_230327.PDF,False,False
35020,Community First Bank,LA,NEW IBERIA,Intermediate Small Bank Evaluation,03/01/2024,Satisfactory,649762.0,,,2023/35020_230919.PDF,False,False
58203,NewBank,NY,FLUSHING,Intermediate Small Bank Evaluation,06/01/2024,Satisfactory,649281.0,,,2024/58203_240116.PDF,False,False
19212,First Midwest Bank of the Ozarks,MO,POPLAR BLUFF,Intermediate Small Bank Evaluation,06/01/2023,Satisfactory,648776.0,,,2023/19212_230206.PDF,False,False
15771,Northeast Georgia Bank,GA,LAVONIA,Intermediate Small Bank Evaluation,09/01/2025,Satisfactory,647845.0,,,2025/15771_250505.PDF,False,False
58341,Mountain Pacific Bank,WA,EVERETT,Intermediate Small Bank Evaluation,07/01/2024,Satisfactory,647316.0,,,2024/58341_240205.PDF,False,False
5716,Farmers and Merchants Bank,GA,LAKELAND,Intermediate Small Bank Evaluation,06/01/2024,Satisfactory,646846.0,,,2024/5716_240129.PDF,False,False
26912,The Bank of South Carolina,SC,CHARLESTON,Intermediate Small Bank Evaluation,11/01/2023,Satisfactory,646413.0,,,2023/26912_230605.PDF,False,False
57841,Valliance Bank,OK,OKLAHOMA CITY,Intermediate Small Bank Evaluation,11/01/2024,Satisfactory,644637.0,,,2024/57841_240603.PDF,False,False
17108,"Community Bank & Trust, Waco, Texas",TX,WACO,Intermediate Small Bank Evaluation,07/01/2025,Satisfactory,643974.0,,,2025/17108_250324.PDF,False,False
30117,Reliance Savings Bank,PA,ALTOONA,Intermediate Small Bank Evaluation,06/01/2023,Satisfactory,643871.0,,,2023/30117_230206.PDF,False,False
33508,State Bank of Arizona,AZ,LAKE HAVASU CITY,Intermediate Small Bank Evaluation,02/01/2019,Outstanding,642902.0,High Satisfactory,Outstanding,2018/33508_181022.PDF,False,False
2777,MidSouth Bank,AL,DOTHAN,Intermediate Small Bank Evaluation,11/01/2024,Satisfactory,642893.0,,,2024/2777_240507.PDF,False,False
57967,First Resource Bank,PA,EXTON,Intermediate Small Bank Evaluation,03/01/2025,Satisfactory,640647.0,,,2024/57967_241029.PDF,False,False
30428,Century Savings Bank,NJ,VINELAND,Intermediate Small Bank Evaluation,12/01/2023,Satisfactory,640416.0,,,2023/30428_230620.PDF,False,False
18143,Oconee State Bank,GA,WATKINSVILLE,Intermediate Small Bank Evaluation,09/01/2025,Satisfactory,639898.0,,,2025/18143_250317.PDF,False,False
35131,Sauk Valley Bank & Trust Company,IL,STERLING,Intermediate Small Bank Evaluation,06/01/2024,Satisfactory,639529.0,,,2023/35131_231213.PDF,False,False
32838,"Community First Bank, Inc.",SC,WALHALLA,Intermediate Small Bank Evaluation,02/01/2022,Satisfactory,638217.0,High Satisfactory,High Satisfactory,2021/32838_210816.PDF,False,False
19525,Mt. McKinley Bank,AK,FAIRBANKS,Intermediate Small Bank Evaluation,01/01/2025,Outstanding,637245.0,,,2024/19525_240911.PDF,False,False
90191,Eagle Bank,MA,EVERETT,Intermediate Small Bank Evaluation,12/01/2025,Satisfactory,636419.0,,,2025/90191_250602.PDF,False,False
14660,Bank of Prairie du Sac,WI,PRAIRIE DU SAC,Intermediate Small Bank Evaluation,08/01/2025,Satisfactory,635899.0,,,2025/14660_250414.PDF,False,False
15272,Marion County State Bank,IA,PELLA,Intermediate Small Bank Evaluation,02/01/2024,Satisfactory,635396.0,,,2023/15272_230911.PDF,False,False
58276,River Valley Community Bank,CA,YUBA CITY,Intermediate Small Bank Evaluation,09/01/2025,Satisfactory,635192.0,,,2025/58276_250505.PDF,False,False
8527,Concordia Bank & Trust Company,LA,VIDALIA,Intermediate Small Bank Evaluation,12/01/2025,Satisfactory,634239.0,,,2025/8527_250729.PDF,False,False
10643,Dundee Bank,NE,OMAHA,Intermediate Small Bank Evaluation,12/01/2024,Satisfactory,632208.0,,,2024/10643_240729.PDF,False,False
10678,The Muncy Bank and Trust Company,PA,MUNCY,Intermediate Small Bank Evaluation,03/01/2023,Satisfactory,632066.0,,,2022/10678_221114.PDF,False,False
18344,UBank,TX,HUNTINGTON,Intermediate Small Bank Evaluation,08/01/2024,Satisfactory,631527.0,,,2024/18344_240129.PDF,False,False
90270,Envision Bank,MA,RANDOLPH,Intermediate Small Bank Evaluation,07/01/2020,Satisfactory,631256.0,High Satisfactory,High Satisfactory,2020/90270_200218.PDF,False,False
2850,Farmers Bank,ID,BUHL,Intermediate Small Bank Evaluation,05/01/2023,Satisfactory,630670.0,,,2023/2850_230109.PDF,False,False
19795,AbbyBank,WI,ABBOTSFORD,Intermediate Small Bank Evaluation,06/01/2024,Satisfactory,630524.0,,,2024/19795_240205.PDF,False,False
9803,Bank of Odessa,MO,ODESSA,Intermediate Small Bank Evaluation,02/01/2026,Satisfactory,627755.0,,,2025/9803_250819.PDF,False,False
17580,FNBT BANK,FL,FORT WALTON BEACH,Intermediate Small Bank Evaluation,09/01/2023,Satisfactory,626993.0,,,2023/17580_230306.PDF,False,False
12781,Hometown Bank,WI,FOND DU LAC,Intermediate Small Bank Evaluation,10/01/2022,Satisfactory,626335.0,,,2022/12781_220331.PDF,False,False
12594,The Pueblo Bank and Trust Company,CO,PUEBLO,Intermediate Small Bank Evaluation,07/01/2024,Satisfactory,624971.0,,,2024/12594_240601.PDF,False,False
4419,Springs Valley Bank & Trust Company,IN,FRENCH LICK,Intermediate Small Bank Evaluation,01/01/2025,Satisfactory,622662.0,,,2024/4419_240903.PDF,False,False
23966,OneUnited Bank,MA,BOSTON,Intermediate Small Bank Evaluation,06/01/2026,Satisfactory,622449.0,,,2025/23966_251110.PDF,False,False
20311,American Bank,MT,BOZEMAN,Intermediate Small Bank Evaluation,05/01/2024,Satisfactory,622249.0,,,2023/20311_231128.PDF,False,False
8714,Unity Bank,WI,AUGUSTA,Intermediate Small Bank Evaluation,12/01/2024,Satisfactory,620653.0,,,2024/8714_240603.PDF,False,False
57026,Carolina Trust Bank,NC,LINCOLNTON,Intermediate Small Bank Evaluation,10/01/2019,Satisfactory,620621.0,High Satisfactory,High Satisfactory,2019/57026_190429.PDF,False,False
28818,Crest Savings Bank,NJ,WILDWOOD,Intermediate Small Bank Evaluation,05/01/2026,Outstanding,620226.0,,,2025/28818_251027.PDF,False,False
19401,Capital Bank,TX,JACINTO CITY,Intermediate Small Bank Evaluation,02/01/2025,Satisfactory,620198.0,,,2024/19401_241015.PDF,False,False
17685,Outdoor Bank,KS,MANHATTAN,Intermediate Small Bank Evaluation,04/01/2026,Satisfactory,619429.0,,,2025/17685_251027.PDF,False,False
5981,The Community Bank,OH,ZANESVILLE,Intermediate Small Bank Evaluation,09/01/2024,Satisfactory,619312.0,,,2024/5981_240304.PDF,False,False
3121,First Bank,TX,BURKBURNETT,Intermediate Small Bank Evaluation,09/01/2023,Satisfactory,617324.0,,,2023/3121_230227.PDF,False,False
2359,Mauch Chunk Trust Company,PA,JIM THORPE,Intermediate Small Bank Evaluation,11/01/2023,Satisfactory,617136.0,,,2023/2359_230724.PDF,False,False
33450,Arbor Bank,NE,NEBRASKA CITY,Intermediate Small Bank Evaluation,10/01/2025,Satisfactory,616500.0,,,2025/33450_250602.PDF,False,False
35241,OPTUS Bank,SC,COLUMBIA,Intermediate Small Bank Evaluation,10/01/2025,Satisfactory,615384.0,,,2024/35241_241104.PDF,False,False
33823,Capital Community Bank,UT,PROVO,Strategic Plan Evaluation,06/01/2023,Satisfactory,615323.0,,,2023/33823_230109.PDF,False,False
20093,All America Bank,OK,OKLAHOMA CITY,Intermediate Small Bank Evaluation,10/01/2025,Satisfactory,612798.0,,,2025/20093_250602.PDF,False,False
15684,Border Bank,MN,GREENBUSH,Intermediate Small Bank Evaluation,10/01/2020,Satisfactory,612060.0,High Satisfactory,High Satisfactory,2020/15684_200601.PDF,False,False
35407,Yampa Valley Bank,CO,STEAMBOAT SPRINGS,Intermediate Small Bank Evaluation,10/01/2024,Satisfactory,611005.0,,,2024/35407_240603.PDF,False,False
34074,Capitol Bank,WI,MADISON,Intermediate Small Bank Evaluation,04/01/2025,Satisfactory,609975.0,,,2024/34074_241202.PDF,False,False
4042,Legacy Bank,OK,HINTON,Intermediate Small Bank Evaluation,03/01/2024,Satisfactory,608769.0,,,2023/4042_230807.PDF,False,False
29995,Phoenixville Federal Bank and Trust,PA,PHOENIXVILLE,Intermediate Small Bank Evaluation,10/01/2023,Satisfactory,606821.0,,,2023/29995_230614.PDF,False,False
35276,Freedom Bank of Southern Missouri,MO,CASSVILLE,Intermediate Small Bank Evaluation,02/01/2024,Satisfactory,606499.0,,,2023/35276_230911.PDF,False,False
29056,First Federal Savings Bank,IN,EVANSVILLE,Intermediate Small Bank Evaluation,11/01/2025,Satisfactory,605103.0,,,2025/29056_250527.PDF,False,False
5685,Southeastern Bank,GA,DARIEN,Intermediate Small Bank Evaluation,11/01/2024,Satisfactory,603995.0,,,2024/5685_240506.PDF,False,False
57465,First Commerce Bank,TN,LEWISBURG,Intermediate Small Bank Evaluation,01/01/2024,Satisfactory,603655.0,,,2023/57465_230831.PDF,False,False
22205,Barwick Banking Company,GA,BARWICK,Intermediate Small Bank Evaluation,12/01/2025,Satisfactory,603254.0,,,2025/22205_250527.PDF,False,False
34313,Eaglemark Savings Bank,NV,RENO,Limited Purpose Evaluation,01/01/2025,Satisfactory,602957.0,,,2024/34313_240624.PDF,False,False
17563,Palmetto State Bank,SC,HAMPTON,Intermediate Small Bank Evaluation,05/01/2024,Satisfactory,602537.0,,,2023/17563_231016.PDF,False,False
14276,"First Bank, Upper Michigan",MI,GLADSTONE,Intermediate Small Bank Evaluation,11/01/2024,Satisfactory,602528.0,,,2024/14276_240429.PDF,False,False
10998,FM Bank,MN,WASECA,Intermediate Small Bank Evaluation,08/01/2024,Satisfactory,602428.0,,,2024/10998_240319.PDF,False,False
17145,Heritage Bank,NE,WOOD RIVER,Intermediate Small Bank Evaluation,02/01/2024,Satisfactory,601666.0,,,2023/17145_230918.PDF,False,False
12514,Ixonia Bank,WI,IXONIA,Intermediate Small Bank Evaluation,01/01/2023,Satisfactory,601094.0,,,2022/12514_220906.PDF,False,False
15444,American State Bank & Trust Company of Williston,ND,WILLISTON,Intermediate Small Bank Evaluation,02/01/2025,Satisfactory,601075.0,,,2024/15444_240930.PDF,False,False
57252,First Chatham Bank,GA,SAVANNAH,Intermediate Small Bank Evaluation,07/01/2022,Satisfactory,600341.0,High Satisfactory,High Satisfactory,2022/57252_220118.PDF,False,False
1655,The Bank of Old Monroe,MO,OLD MONROE,Intermediate Small Bank Evaluation,06/01/2023,Satisfactory,600234.0,,,2023/1655_230214.PDF,False,False
33009,County Bank,DE,REHOBOTH BEACH,Intermediate Small Bank Evaluation,10/01/2023,Satisfactory,599576.0,,,2023/33009_230522.PDF,False,False
20198,South Georgia Banking Company,GA,OMEGA,Intermediate Small Bank Evaluation,02/01/2024,Satisfactory,598802.0,,,2023/20198_230828.PDF,False,False
9536,Community State Bank,WI,UNION GROVE,Intermediate Small Bank Evaluation,07/01/2024,Satisfactory,598086.0,,,2024/9536_240220.PDF,False,False
57162,Main Street Bank Corp.,WV,WHEELING,Intermediate Small Bank Evaluation,05/01/2024,Satisfactory,597342.0,,,2023/57162_231016.PDF,False,False
