geoid,county,state,pop_poverty_universe,pop_under_130_fpl,pop_under_200_fpl,snap_hh,poor_hh,eligible_unenrolled,method
48161,"Freestone County, TX",TX,18582,3327,6888,1050.0,1059.0,593,FNS state total allocated by share of under-130% FPL population
48281,"Lampasas County, TX",TX,22500,3327,6244,733.0,781.0,593,FNS state total allocated by share of under-130% FPL population
47117,"Marshall County, TN",TN,35545,5548,9956,905.0,1653.0,590,FNS state total allocated by share of under-130% FPL population
48131,"Duval County, TX",TX,9056,3310,4391,759.0,784.0,590,FNS state total allocated by share of under-130% FPL population
48171,"Gillespie County, TX",TX,27121,3310,6335,417.0,1316.0,590,FNS state total allocated by share of under-130% FPL population
13039,"Camden County, GA",GA,54780,9350,16850,2278.0,2506.0,588,FNS state total allocated by share of under-130% FPL population
39153,"Summit County, OH",OH,529215,92119,152079,32721.0,30028.0,588,FNS state total allocated by share of under-130% FPL population
47057,"Grainger County, TN",TN,24077,5506,9239,1350.0,1777.0,586,FNS state total allocated by share of under-130% FPL population
48351,"Newton County, TX",TX,11921,3275,5311,687.0,947.0,584,FNS state total allocated by share of under-130% FPL population
05079,"Lincoln County, AR",AR,8701,2072,3160,458.0,680.0,583,FNS state total allocated by share of under-130% FPL population
48089,"Colorado County, TX",TX,20599,3272,5533,757.0,902.0,583,FNS state total allocated by share of under-130% FPL population
48063,"Camp County, TX",TX,12727,3265,5313,800.0,833.0,582,FNS state total allocated by share of under-130% FPL population
21131,"Leslie County, KY",KY,9732,3519,5172,1232.0,1292.0,581,FNS state total allocated by share of under-130% FPL population
29213,"Taney County, MO",MO,54805,11699,21033,2593.0,3403.0,581,FNS state total allocated by share of under-130% FPL population
48051,"Burleson County, TX",TX,18650,3256,4927,941.0,1075.0,581,FNS state total allocated by share of under-130% FPL population
36003,"Allegany County, NY",NY,42225,8967,14842,2813.0,2918.0,579,FNS state total allocated by share of under-130% FPL population
36053,"Madison County, NY",NY,61531,8956,16205,3056.0,2915.0,578,FNS state total allocated by share of under-130% FPL population
47069,"Hardeman County, TN",TN,21792,5425,9631,1759.0,1878.0,577,FNS state total allocated by share of under-130% FPL population
48165,"Gaines County, TX",TX,22037,3237,8375,539.0,622.0,577,FNS state total allocated by share of under-130% FPL population
13103,"Effingham County, GA",GA,68690,9138,15618,1892.0,1808.0,575,FNS state total allocated by share of under-130% FPL population
21031,"Butler County, KY",KY,12025,3488,5330,806.0,932.0,575,FNS state total allocated by share of under-130% FPL population
21103,"Henry County, KY",KY,15750,3482,5611,720.0,1003.0,574,FNS state total allocated by share of under-130% FPL population
31153,"Sarpy County, NE",NE,195756,16371,31862,3519.0,4643.0,571,FNS state total allocated by share of under-130% FPL population
36025,"Delaware County, NY",NY,42347,8845,14137,2390.0,2810.0,571,FNS state total allocated by share of under-130% FPL population
21175,"Morgan County, KY",KY,12339,3454,5780,907.0,986.0,570,FNS state total allocated by share of under-130% FPL population
37127,"Nash County, NC",NC,94393,16957,30612,7087.0,5133.0,570,FNS state total allocated by share of under-130% FPL population
48285,"Lavaca County, TX",TX,20119,3194,6293,705.0,942.0,569,FNS state total allocated by share of under-130% FPL population
28053,"Humphreys County, MS",MS,7320,2899,4534,823.0,742.0,566,FNS state total allocated by share of under-130% FPL population
48395,"Robertson County, TX",TX,16957,3173,5673,1048.0,1074.0,566,FNS state total allocated by share of under-130% FPL population
28111,"Perry County, MS",MS,11169,2895,5325,462.0,825.0,565,FNS state total allocated by share of under-130% FPL population
37171,"Surry County, NC",NC,70337,16811,27318,5839.0,5473.0,565,FNS state total allocated by share of under-130% FPL population
47049,"Fentress County, TN",TN,18986,5310,9128,1763.0,1813.0,565,FNS state total allocated by share of under-130% FPL population
13233,"Polk County, GA",GA,43101,8944,17282,2743.0,2833.0,563,FNS state total allocated by share of under-130% FPL population
28063,"Jefferson County, MS",MS,6694,2888,3745,533.0,801.0,563,FNS state total allocated by share of under-130% FPL population
06011,"Colusa County, CA",CA,21651,4063,6814,1229.0,1089.0,562,FNS state total allocated by share of under-130% FPL population
37107,"Lenoir County, NC",NC,53999,16719,25742,6384.0,5169.0,562,FNS state total allocated by share of under-130% FPL population
30003,"Big Horn County, MT",MT,12589,4016,6550,671.0,577.0,560,FNS state total allocated by share of under-130% FPL population
47041,"DeKalb County, TN",TN,20656,5264,8651,1145.0,1573.0,560,FNS state total allocated by share of under-130% FPL population
24041,"Talbot County, MD",MD,37467,5256,8853,1692.0,1603.0,558,FNS state total allocated by share of under-130% FPL population
47055,"Giles County, TN",TN,29817,5247,9987,1374.0,1656.0,558,FNS state total allocated by share of under-130% FPL population
21087,"Green County, KY",KY,11203,3371,5152,871.0,1054.0,556,FNS state total allocated by share of under-130% FPL population
13087,"Decatur County, GA",GA,28084,8820,13864,2417.0,2373.0,555,FNS state total allocated by share of under-130% FPL population
48253,"Jones County, TX",TX,14483,3115,5556,871.0,958.0,555,FNS state total allocated by share of under-130% FPL population
02180,"Nome Census Area, AK",AK,9586,2942,4671,828.0,540.0,554,FNS state total allocated by share of under-130% FPL population
06005,"Amador County, CA",CA,37999,4009,7453,1575.0,1806.0,554,FNS state total allocated by share of under-130% FPL population
36079,"Putnam County, NY",NY,97023,8577,14227,1152.0,2239.0,553,FNS state total allocated by share of under-130% FPL population
51750,"Radford city, VA",VA,13621,4659,6364,730.0,1604.0,553,FNS state total allocated by share of under-130% FPL population
13305,"Wayne County, GA",GA,29066,8780,12883,2235.0,2271.0,552,FNS state total allocated by share of under-130% FPL population
18109,"Morgan County, IN",IN,71649,9110,18290,2209.0,2629.0,552,FNS state total allocated by share of under-130% FPL population
12129,"Wakulla County, FL",FL,32273,3804,7378,1557.0,1050.0,551,FNS state total allocated by share of under-130% FPL population
48487,"Wilbarger County, TX",TX,12148,3088,5044,673.0,620.0,551,FNS state total allocated by share of under-130% FPL population
48287,"Lee County, TX",TX,17524,3081,5517,829.0,867.0,549,FNS state total allocated by share of under-130% FPL population
21237,"Wolfe County, KY",KY,6291,3323,4407,976.0,910.0,548,FNS state total allocated by share of under-130% FPL population
29037,"Cass County, MO",MO,109326,11037,21844,2299.0,2751.0,548,FNS state total allocated by share of under-130% FPL population
05099,"Nevada County, AR",AR,7989,1946,3419,327.0,536.0,547,FNS state total allocated by share of under-130% FPL population
13137,"Habersham County, GA",GA,45355,8697,14746,2250.0,2457.0,547,FNS state total allocated by share of under-130% FPL population
29043,"Christian County, MO",MO,92072,11007,21191,2235.0,3120.0,547,FNS state total allocated by share of under-130% FPL population
33019,"Sullivan County, NH",NH,42915,5916,11145,1371.0,1738.0,547,FNS state total allocated by share of under-130% FPL population
48149,"Fayette County, TX",TX,24569,3068,5530,768.0,1115.0,547,FNS state total allocated by share of under-130% FPL population
47133,"Overton County, TN",TN,22638,5121,10255,1067.0,1714.0,545,FNS state total allocated by share of under-130% FPL population
05147,"Woodruff County, AR",AR,5858,1930,2684,535.0,774.0,543,FNS state total allocated by share of under-130% FPL population
49007,"Carbon County, UT",UT,20210,4687,7836,1135.0,1338.0,543,FNS state total allocated by share of under-130% FPL population
48455,"Trinity County, TX",TX,13813,3036,5125,1005.0,1228.0,541,FNS state total allocated by share of under-130% FPL population
37027,"Caldwell County, NC",NC,79527,16075,28956,4717.0,4602.0,540,FNS state total allocated by share of under-130% FPL population
12059,"Holmes County, FL",FL,17671,3720,8173,1000.0,1119.0,539,FNS state total allocated by share of under-130% FPL population
36115,"Washington County, NY",NY,57792,8339,15539,2955.0,2717.0,538,FNS state total allocated by share of under-130% FPL population
46013,"Brown County, SD",SD,36800,6040,10264,1441.0,2067.0,538,FNS state total allocated by share of under-130% FPL population
20009,"Barton County, KS",KS,24591,4978,9050,724.0,1497.0,537,FNS state total allocated by share of under-130% FPL population
29165,"Platte County, MO",MO,109251,10803,20315,1857.0,3354.0,537,FNS state total allocated by share of under-130% FPL population
48387,"Red River County, TX",TX,11429,3011,5126,938.0,876.0,537,FNS state total allocated by share of under-130% FPL population
36017,"Chenango County, NY",NY,45468,8283,15358,2874.0,2522.0,534,FNS state total allocated by share of under-130% FPL population
48343,"Morris County, TX",TX,11834,2994,5208,665.0,911.0,534,FNS state total allocated by share of under-130% FPL population
29091,"Howell County, MO",MO,39608,10731,18469,2232.0,3395.0,533,FNS state total allocated by share of under-130% FPL population
36107,"Tioga County, NY",NY,47258,8248,13710,2730.0,2654.0,532,FNS state total allocated by share of under-130% FPL population
51147,"Prince Edward County, VA",VA,17307,4469,6859,1314.0,1699.0,531,FNS state total allocated by share of under-130% FPL population
51790,"Staunton city, VA",VA,24234,4470,7744,1467.0,1388.0,531,FNS state total allocated by share of under-130% FPL population
37189,"Watauga County, NC",NC,48694,15782,21177,1589.0,5115.0,530,FNS state total allocated by share of under-130% FPL population
51137,"Orange County, VA",VA,37291,4458,6897,1126.0,1416.0,530,FNS state total allocated by share of under-130% FPL population
51820,"Waynesboro city, VA",VA,22611,4460,7685,1402.0,1260.0,530,FNS state total allocated by share of under-130% FPL population
37163,"Sampson County, NC",NC,58224,15742,24602,4361.0,4304.0,529,FNS state total allocated by share of under-130% FPL population
12003,"Baker County, FL",FL,25827,3644,6521,1535.0,1145.0,528,FNS state total allocated by share of under-130% FPL population
30085,"Roosevelt County, MT",MT,10172,3782,5171,392.0,782.0,528,FNS state total allocated by share of under-130% FPL population
46011,"Brookings County, SD",SD,32190,5919,9773,610.0,1983.0,527,FNS state total allocated by share of under-130% FPL population
48115,"Dawson County, TX",TX,10289,2955,4768,791.0,859.0,527,FNS state total allocated by share of under-130% FPL population
51033,"Caroline County, VA",VA,31027,4437,7994,1605.0,1152.0,527,FNS state total allocated by share of under-130% FPL population
36037,"Genesee County, NY",NY,56599,8102,15290,3374.0,2886.0,523,FNS state total allocated by share of under-130% FPL population
01061,"Geneva County, AL",AL,26613,6850,11799,1945.0,1867.0,522,FNS state total allocated by share of under-130% FPL population
47021,"Cheatham County, TN",TN,41456,4912,9529,957.0,1355.0,522,FNS state total allocated by share of under-130% FPL population
01093,"Marion County, AL",AL,28563,6839,11281,1841.0,2010.0,521,FNS state total allocated by share of under-130% FPL population
21225,"Union County, KY",KY,13043,3141,5103,523.0,818.0,518,FNS state total allocated by share of under-130% FPL population
33007,"Coos County, NH",NH,29218,5602,9363,1770.0,2012.0,518,FNS state total allocated by share of under-130% FPL population
01079,"Lawrence County, AL",AL,32889,6787,11534,2059.0,2030.0,517,FNS state total allocated by share of under-130% FPL population
21041,"Carroll County, KY",KY,10688,3136,4504,704.0,906.0,517,FNS state total allocated by share of under-130% FPL population
47075,"Haywood County, TN",TN,17216,4854,8132,1773.0,1690.0,516,FNS state total allocated by share of under-130% FPL population
48093,"Comanche County, TX",TX,13754,2892,4956,560.0,776.0,516,FNS state total allocated by share of under-130% FPL population
13261,"Sumter County, GA",GA,27387,8176,13724,2406.0,2372.0,514,FNS state total allocated by share of under-130% FPL population
09180,"Southeastern Connecticut Planning Region, CT",CT,269074,39654,64885,14409.0,12346.0,513,FNS state total allocated by share of under-130% FPL population
37161,"Rutherford County, NC",NC,63670,15102,27095,5183.0,4567.0,508,FNS state total allocated by share of under-130% FPL population
21169,"Metcalfe County, KY",KY,10341,3071,4535,800.0,1041.0,507,FNS state total allocated by share of under-130% FPL population
38089,"Stark County, ND",ND,32502,4879,7379,1021.0,1830.0,507,FNS state total allocated by share of under-130% FPL population
18065,"Henry County, IN",IN,45850,8356,14585,1889.0,2323.0,506,FNS state total allocated by share of under-130% FPL population
37193,"Wilkes County, NC",NC,64604,15068,26225,4180.0,4475.0,506,FNS state total allocated by share of under-130% FPL population
28157,"Wilkinson County, MS",MS,7094,2587,4282,589.0,968.0,505,FNS state total allocated by share of under-130% FPL population
18001,"Adams County, IN",IN,35693,8322,13508,816.0,1283.0,504,FNS state total allocated by share of under-130% FPL population
12065,"Jefferson County, FL",FL,13920,3467,5398,1184.0,1214.0,503,FNS state total allocated by share of under-130% FPL population
21191,"Pendleton County, KY",KY,14503,3046,5088,839.0,994.0,503,FNS state total allocated by share of under-130% FPL population
21219,"Todd County, KY",KY,12258,3051,4431,600.0,899.0,503,FNS state total allocated by share of under-130% FPL population
56007,"Carbon County, WY",WY,13871,2450,3889,284.0,897.0,503,FNS state total allocated by share of under-130% FPL population
13213,"Murray County, GA",GA,40167,7965,14076,1878.0,2155.0,501,FNS state total allocated by share of under-130% FPL population
47153,"Sequatchie County, TN",TN,16574,4712,6920,1022.0,1392.0,501,FNS state total allocated by share of under-130% FPL population
36023,"Cortland County, NY",NY,42619,7744,13028,2947.0,2791.0,500,FNS state total allocated by share of under-130% FPL population
48255,"Karnes County, TX",TX,11611,2803,4221,998.0,972.0,500,FNS state total allocated by share of under-130% FPL population
51053,"Dinwiddie County, VA",VA,27459,4197,6682,1587.0,1298.0,499,FNS state total allocated by share of under-130% FPL population
51690,"Martinsville city, VA",VA,13174,4204,6919,1379.0,1412.0,499,FNS state total allocated by share of under-130% FPL population
01005,"Barbour County, AL",AL,21583,6540,10247,1943.0,2049.0,498,FNS state total allocated by share of under-130% FPL population
05073,"Lafayette County, AR",AR,6039,1772,2718,390.0,651.0,498,FNS state total allocated by share of under-130% FPL population
37109,"Lincoln County, NC",NC,91869,14812,26823,4204.0,4347.0,498,FNS state total allocated by share of under-130% FPL population
46121,"Todd County, SD",SD,9119,5588,7013,1023.0,962.0,498,FNS state total allocated by share of under-130% FPL population
28069,"Kemper County, MS",MS,8013,2533,4367,425.0,828.0,494,FNS state total allocated by share of under-130% FPL population
13279,"Toombs County, GA",GA,26701,7822,12006,2337.0,2188.0,492,FNS state total allocated by share of under-130% FPL population
21061,"Edmonson County, KY",KY,12196,2978,5514,670.0,826.0,491,FNS state total allocated by share of under-130% FPL population
48279,"Lamb County, TX",TX,12556,2756,4746,666.0,791.0,491,FNS state total allocated by share of under-130% FPL population
23003,"Aroostook County, ME",ME,65264,13046,23169,6192.0,4760.0,490,FNS state total allocated by share of under-130% FPL population
51630,"Fredericksburg city, VA",VA,26718,4124,6262,1249.0,1437.0,490,FNS state total allocated by share of under-130% FPL population
47091,"Johnson County, TN",TN,16423,4595,7005,1101.0,1383.0,489,FNS state total allocated by share of under-130% FPL population
51093,"Isle of Wight County, VA",VA,39681,4111,7628,1193.0,1394.0,488,FNS state total allocated by share of under-130% FPL population
54039,"Kanawha County, WV",WV,173353,36813,58507,12081.0,12254.0,488,FNS state total allocated by share of under-130% FPL population
28041,"Greene County, MS",MS,10254,2482,3632,564.0,823.0,484,FNS state total allocated by share of under-130% FPL population
37083,"Halifax County, NC",NC,46293,14407,21937,5922.0,5176.0,484,FNS state total allocated by share of under-130% FPL population
01133,"Winston County, AL",AL,23235,6344,10069,1377.0,1711.0,483,FNS state total allocated by share of under-130% FPL population
37105,"Lee County, NC",NC,64724,14364,23755,3822.0,3843.0,483,FNS state total allocated by share of under-130% FPL population
46083,"Lincoln County, SD",SD,70288,5410,11436,919.0,1472.0,482,FNS state total allocated by share of under-130% FPL population
24035,"Queen Anne's County, MD",MD,51494,4531,7400,1440.0,1425.0,481,FNS state total allocated by share of under-130% FPL population
33003,"Carroll County, NH",NH,51194,5192,10458,1091.0,2045.0,480,FNS state total allocated by share of under-130% FPL population
18071,"Jackson County, IN",IN,45590,7913,13255,1571.0,2353.0,479,FNS state total allocated by share of under-130% FPL population
27013,"Blue Earth County, MN",MN,66125,13246,21629,2416.0,4333.0,477,FNS state total allocated by share of under-130% FPL population
28037,"Franklin County, MS",MS,7527,2447,3266,314.0,751.0,477,FNS state total allocated by share of under-130% FPL population
29161,"Phelps County, MO",MO,42143,9599,15741,2275.0,2906.0,477,FNS state total allocated by share of under-130% FPL population
48035,"Bosque County, TX",TX,18292,2676,5435,782.0,781.0,477,FNS state total allocated by share of under-130% FPL population
51139,"Page County, VA",VA,23471,4015,8191,1345.0,1436.0,477,FNS state total allocated by share of under-130% FPL population
05095,"Monroe County, AR",AR,6475,1692,2919,450.0,622.0,476,FNS state total allocated by share of under-130% FPL population
48239,"Jackson County, TX",TX,14951,2668,4205,1101.0,855.0,476,FNS state total allocated by share of under-130% FPL population
18099,"Marshall County, IN",IN,45640,7779,13527,1133.0,1902.0,471,FNS state total allocated by share of under-130% FPL population
29051,"Cole County, MO",MO,72977,9457,15872,1847.0,3203.0,470,FNS state total allocated by share of under-130% FPL population
24023,"Garrett County, MD",MD,27955,4418,8136,1903.0,1609.0,469,FNS state total allocated by share of under-130% FPL population
21187,"Owen County, KY",KY,11207,2837,4313,496.0,650.0,468,FNS state total allocated by share of under-130% FPL population
38105,"Williams County, ND",ND,39095,4498,8537,902.0,1271.0,468,FNS state total allocated by share of under-130% FPL population
16047,"Gooding County, ID",ID,15738,3176,6290,475.0,686.0,467,FNS state total allocated by share of under-130% FPL population
45017,"Calhoun County, SC",SC,13919,2611,4905,817.0,1072.0,467,FNS state total allocated by share of under-130% FPL population
48389,"Reeves County, TX",TX,11680,2618,4604,735.0,743.0,467,FNS state total allocated by share of under-130% FPL population
06063,"Plumas County, CA",CA,19210,3375,6247,1085.0,835.0,466,FNS state total allocated by share of under-130% FPL population
29105,"Laclede County, MO",MO,35871,9367,16078,2231.0,2517.0,466,FNS state total allocated by share of under-130% FPL population
21033,"Caldwell County, KY",KY,12458,2816,4069,701.0,762.0,465,FNS state total allocated by share of under-130% FPL population
37125,"Moore County, NC",NC,103328,13792,23642,3772.0,4843.0,464,FNS state total allocated by share of under-130% FPL population
06043,"Mariposa County, CA",CA,16886,3351,5117,1003.0,985.0,463,FNS state total allocated by share of under-130% FPL population
