PUMA,eligible_hh,eligible_persons,snap_hh,no_snap_hh,no_snap_persons,n_sample,non_enroll_rate,eligible_hh_200fpl,no_snap_hh_200fpl,non_enroll_rate_200fpl
05301,6649,15060,644,6005,12766,37,0.9031433298240337,11405,9511,0.8339324857518632
05302,4322,8155,1703,2619,6231,28,0.6059694585839889,8875,6641,0.7482816901408451
05303,8233,19693,3199,5034,11033,46,0.611441758775659,13870,9536,0.6875270367700073
05304,11505,31600,5143,6362,14239,73,0.5529769665362886,16609,11425,0.6878800650249864
05305,2235,4776,55,2180,4556,16,0.9753914988814317,5010,4539,0.9059880239520958
05306,11930,19828,1636,10294,16426,71,0.8628667225481979,17076,15080,0.8831107987819161
05307,7785,9683,1058,6727,8326,52,0.8640976236351959,12175,10665,0.8759753593429158
05308,3642,7542,318,3324,6588,30,0.9126853377265239,5758,5440,0.9447724904480722
05309,6958,17855,1864,5094,13678,52,0.7321069272779535,10946,8616,0.7871368536451672
05401,3539,6637,107,3432,6474,46,0.9697654704718847,6293,6003,0.9539170506912442
05402,9516,20736,1924,7592,14645,66,0.7978142076502732,16429,12075,0.7349808265871325
05500,12421,33210,5325,7096,18037,142,0.5712905563159166,19673,14037,0.7135159863772683
05600,6983,17118,2163,4820,11197,74,0.6902477445224116,12359,9212,0.7453677481996925
05700,6657,16772,2539,4118,7143,63,0.6185969656001201,11491,7932,0.6902793490557828
05800,7566,19092,1651,5915,13615,76,0.781786941580756,14627,12236,0.8365351746769673
05901,12706,37212,8112,4594,8009,130,0.3615614670234535,18202,8528,0.4685199428634216
05902,8972,22488,5040,3932,7075,72,0.4382523406152474,15094,9375,0.6211077249238108
05903,12684,37116,5087,7597,17854,122,0.5989435509303059,19423,13131,0.6760541625907429
05904,11510,27067,4954,6556,15400,94,0.5695916594265856,16430,10526,0.6406573341448569
05905,11733,30943,6857,4876,9401,115,0.41557998806784285,16342,7939,0.4858034512299596
05906,11155,31522,4955,6200,14217,108,0.5558045719408337,19042,12223,0.6418968595735742
05907,8722,26915,2444,6278,19542,65,0.7197890392111901,14412,10803,0.7495836802664446
05908,7217,18673,2223,4994,9939,47,0.6919772758764029,12338,8431,0.6833360350137786
05909,5717,15496,1466,4251,9783,48,0.7435718033933881,9593,7878,0.8212238090274159
05910,9476,22214,2299,7177,13408,69,0.7573870831574504,15408,12254,0.795301142263759
05911,7168,11856,1672,5496,9703,51,0.7667410714285714,10630,8182,0.7697083725305739
05912,4625,7684,846,3779,5452,39,0.8170810810810811,9773,8670,0.8871380333572086
05913,7432,20610,2354,5078,13269,43,0.6832615715823466,16301,12020,0.7373780749647261
05914,4813,11281,257,4556,9522,34,0.9466029503428215,8586,7705,0.8973911017936175
05915,3616,9444,228,3388,8448,32,0.9369469026548672,6616,5654,0.8545949214026602
05916,4440,11251,2314,2126,2913,26,0.4788288288288288,7495,4857,0.648032021347565
06000,7746,15846,1389,6357,12290,77,0.8206816421378776,13938,11613,0.8331898407232028
06100,11497,28285,4528,6969,15372,99,0.6061581282073585,18679,12902,0.6907222014026447
06301,14381,37058,7883,6498,14563,169,0.45184618593978165,21499,11749,0.5464905344434625
06302,7661,27503,3147,4514,13719,72,0.5892181177391985,14358,9746,0.6787853461484886
06500,12068,27790,3529,8539,19284,118,0.7075737487570434,17803,13360,0.7504353198899062
06601,7121,18135,2329,4792,12786,65,0.6729391939334363,12160,8491,0.6982730263157895
